index,features,weights,run_id,tool
627,age_54 <= 0.00,0.007619644248615489,1702066597700,LIME
627,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.0033698906809390525,1702066597700,LIME
700,age_84 <= 0.00,0.7615830457380462,1702066597700,LIME
700,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7419213927188194,1702066597700,LIME
700,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7408639773497115,1702066597700,LIME
700,age_75 <= 0.00,0.4823452674712109,1702066597700,LIME
700,age_74 <= 0.00,0.41960142929506394,1702066597700,LIME
700,age_67 <= 0.00,0.2766136136460929,1702066597700,LIME
700,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.03555064424173308,1702066597700,LIME
700,0.00 < an_pleural_effusion_0.0 <= 1.00,0.01420760187876755,1702066597700,LIME
700,age_54 <= 0.00,0.010665679053641521,1702066597700,LIME
700,an_pleural_effusion_1.0 <= 0.00,0.004004053747676307,1702066597700,LIME
387,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7358178693952266,1702066597700,LIME
387,age_84 <= 0.00,0.655247193046379,1702066597700,LIME
387,age_75 <= 0.00,0.402390236531489,1702066597700,LIME
387,age_74 <= 0.00,0.38305509584254277,1702066597700,LIME
387,age_67 <= 0.00,0.21687022684018342,1702066597700,LIME
387,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.01942404585381187,1702066597700,LIME
387,0.00 < an_pleural_effusion_0.0 <= 1.00,0.015340005582318086,1702066597700,LIME
387,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.00198416857749476,1702066597700,LIME
387,an_pleural_effusion_1.0 <= 0.00,0.0019042920986648817,1702066597700,LIME
387,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.0009292557929490758,1702066597700,LIME
1028,age_84 <= 0.00,0.7386669037565471,1702066597700,LIME
1028,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.72305569785434,1702066597700,LIME
1028,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6618519015910234,1702066597700,LIME
1028,age_75 <= 0.00,0.44449094291252816,1702066597700,LIME
1028,age_74 <= 0.00,0.3676877162050783,1702066597700,LIME
1028,age_67 <= 0.00,0.21275581804035051,1702066597700,LIME
1028,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.07000004251914561,1702066597700,LIME
1028,0.00 < an_pleural_effusion_0.0 <= 1.00,0.017634695151240738,1702066597700,LIME
1028,age_54 <= 0.00,-0.015643963002742897,1702066597700,LIME
1028,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.002601404854036255,1702066597700,LIME
167,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7259503215297205,1702066597700,LIME
167,age_84 <= 0.00,0.6821541104822749,1702066597700,LIME
167,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.597448165187601,1702066597700,LIME
167,age_75 <= 0.00,0.4160904219250279,1702066597700,LIME
167,age_74 <= 0.00,0.3493493458185264,1702066597700,LIME
167,age_67 <= 0.00,0.21825702727141563,1702066597700,LIME
167,0.00 < an_pleural_effusion_0.0 <= 1.00,0.012433544225576677,1702066597700,LIME
167,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.002683630354020853,1702066597700,LIME
167,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.002507790408536634,1702066597700,LIME
167,an_pleural_effusion_1.0 <= 0.00,0.0019657622341973115,1702066597700,LIME
598,age_84 <= 0.00,0.7448844231786736,1702066597700,LIME
598,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7421903840045484,1702066597700,LIME
598,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6862857984167714,1702066597700,LIME
598,age_74 <= 0.00,0.38386832140445326,1702066597700,LIME
598,age_75 <= 0.00,0.3739049788504488,1702066597700,LIME
598,age_67 <= 0.00,0.2112010837642823,1702066597700,LIME
598,0.00 < an_pleural_effusion_0.0 <= 1.00,0.013837802996990408,1702066597700,LIME
598,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.013438834714076055,1702066597700,LIME
598,age_54 <= 0.00,-0.006778689842854761,1702066597700,LIME
598,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.006599985536596943,1702066597700,LIME
1134,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7292222055959087,1702066597700,LIME
1134,age_84 <= 0.00,0.7039721415541966,1702066597700,LIME
1134,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6718424253592661,1702066597700,LIME
1134,age_75 <= 0.00,0.36805630755324625,1702066597700,LIME
1134,age_74 <= 0.00,0.35684843243514125,1702066597700,LIME
1134,age_67 <= 0.00,0.2091160097978248,1702066597700,LIME
1134,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.015045696577143677,1702066597700,LIME
1134,0.00 < an_pleural_effusion_0.0 <= 1.00,0.012539858099983514,1702066597700,LIME
1134,age_54 <= 0.00,0.004089480388355894,1702066597700,LIME
1134,an_pleural_effusion_1.0 <= 0.00,0.0007996600618053703,1702066597700,LIME
561,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7555958640695835,1702066597700,LIME
561,age_84 > 0.00,-0.6808839723806651,1702066597700,LIME
561,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.5830386605930555,1702066597700,LIME
561,age_74 <= 0.00,0.3609924039303774,1702066597700,LIME
561,age_75 <= 0.00,0.3492397548372525,1702066597700,LIME
561,age_67 <= 0.00,0.2792880407913993,1702066597700,LIME
561,age_54 <= 0.00,0.026394850729130906,1702066597700,LIME
561,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.023658067984605465,1702066597700,LIME
561,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.014818948540384229,1702066597700,LIME
561,an_pleural_effusion_0.0 <= 0.00,-0.012899074254805862,1702066597700,LIME
737,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6915303036840854,1702066597700,LIME
737,age_84 <= 0.00,0.6670567571763993,1702066597700,LIME
737,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6598335843897518,1702066597700,LIME
737,age_75 <= 0.00,0.4231386789323581,1702066597700,LIME
737,age_74 <= 0.00,0.3777887662544941,1702066597700,LIME
737,age_67 <= 0.00,0.17235609806387547,1702066597700,LIME
737,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.052261659791002474,1702066597700,LIME
737,0.00 < an_pleural_effusion_0.0 <= 1.00,0.01212517606330742,1702066597700,LIME
737,age_54 <= 0.00,-0.006384096859879562,1702066597700,LIME
737,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.001851656394848959,1702066597700,LIME
778,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7486086406262527,1702066597700,LIME
778,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6820209302260956,1702066597700,LIME
778,age_84 <= 0.00,0.6475255269381106,1702066597700,LIME
778,age_75 <= 0.00,0.39618044051336854,1702066597700,LIME
778,age_74 <= 0.00,0.32853975147194714,1702066597700,LIME
778,age_67 <= 0.00,0.2659677674001802,1702066597700,LIME
778,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.037639850951222666,1702066597700,LIME
778,age_54 <= 0.00,-0.015096575098814236,1702066597700,LIME
778,an_pleural_effusion_0.0 <= 0.00,-0.01352523405668304,1702066597700,LIME
778,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.002289470138008198,1702066597700,LIME
1146,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7223686171730691,1702066597700,LIME
1146,age_84 <= 0.00,0.7056628860061399,1702066597700,LIME
1146,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6843100778901797,1702066597700,LIME
1146,age_74 <= 0.00,0.4990019868761187,1702066597700,LIME
1146,age_75 <= 0.00,0.49230067150620377,1702066597700,LIME
1146,age_67 <= 0.00,0.24178434913705596,1702066597700,LIME
1146,an_pleural_effusion_0.0 <= 0.00,-0.015555147470057373,1702066597700,LIME
1146,age_54 <= 0.00,0.014710742800216255,1702066597700,LIME
1146,an_pleural_effusion_1.0 > 0.00,-0.003692407302791273,1702066597700,LIME
1146,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.0027534546723482246,1702066597700,LIME
299,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7285681004852989,1702066597700,LIME
299,age_84 <= 0.00,0.7149201461311406,1702066597700,LIME
299,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6061831029250543,1702066597700,LIME
299,age_75 <= 0.00,0.4044540576301751,1702066597700,LIME
299,age_74 <= 0.00,0.3480290465770635,1702066597700,LIME
299,age_67 <= 0.00,0.2120954544254413,1702066597700,LIME
299,0.00 < an_pleural_effusion_0.0 <= 1.00,0.014302227083693435,1702066597700,LIME
299,age_54 <= 0.00,-0.0042825092865926275,1702066597700,LIME
299,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,0.002846126887297116,1702066597700,LIME
299,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.002333472063209843,1702066597700,LIME
594,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6738432208496761,1702066597700,LIME
594,age_84 <= 0.00,0.6655966607484032,1702066597700,LIME
594,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6277253355848956,1702066597700,LIME
594,age_75 <= 0.00,0.42134797253927603,1702066597700,LIME
594,age_74 <= 0.00,0.37808261682103844,1702066597700,LIME
594,age_67 <= 0.00,0.2752124210314164,1702066597700,LIME
594,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.04950435496923904,1702066597700,LIME
594,0.00 < an_pleural_effusion_0.0 <= 1.00,0.014732084272487584,1702066597700,LIME
594,an_pleural_effusion_1.0 <= 0.00,0.0026642586695754967,1702066597700,LIME
594,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,0.0017681677622252616,1702066597700,LIME
86,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7330953834357409,1702066597700,LIME
86,age_84 <= 0.00,0.7214046897973557,1702066597700,LIME
86,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6063268169044724,1702066597700,LIME
86,age_75 <= 0.00,0.4116626014629843,1702066597700,LIME
86,age_74 <= 0.00,0.3655141378146694,1702066597700,LIME
86,age_67 <= 0.00,0.24928644152353951,1702066597700,LIME
86,0.00 < an_pleural_effusion_0.0 <= 1.00,0.013422432035824971,1702066597700,LIME
86,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.0033053805859499614,1702066597700,LIME
86,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.0032263211524202464,1702066597700,LIME
86,an_pleural_effusion_1.0 <= 0.00,0.002546926234743087,1702066597700,LIME
628,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7633055842297106,1702066597700,LIME
628,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7249192510969024,1702066597700,LIME
628,age_84 <= 0.00,0.6803052434360296,1702066597700,LIME
628,age_75 <= 0.00,0.48369376721428115,1702066597700,LIME
628,age_74 <= 0.00,0.3670965590497091,1702066597700,LIME
628,age_67 <= 0.00,0.22532684566232172,1702066597700,LIME
628,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.030227596229727226,1702066597700,LIME
628,0.00 < an_pleural_effusion_0.0 <= 1.00,0.01332328957121506,1702066597700,LIME
628,age_54 <= 0.00,-0.00867515087381818,1702066597700,LIME
628,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.004079508253516695,1702066597700,LIME
911,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7293048276322859,1702066597700,LIME
911,age_84 <= 0.00,0.7095262833704207,1702066597700,LIME
911,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6416213863736133,1702066597700,LIME
911,age_74 <= 0.00,0.41523804796090374,1702066597700,LIME
911,age_75 > 0.00,-0.3747721575633119,1702066597700,LIME
911,age_67 <= 0.00,0.2517115184371644,1702066597700,LIME
911,an_pleural_effusion_0.0 <= 0.00,-0.01489184994004757,1702066597700,LIME
911,age_54 <= 0.00,0.011830218086242466,1702066597700,LIME
911,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.0021865954589453374,1702066597700,LIME
911,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,0.0014945759298912718,1702066597700,LIME
376,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7506117529805826,1702066597700,LIME
376,age_84 <= 0.00,0.7146856580425637,1702066597700,LIME
376,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6327300628295953,1702066597700,LIME
376,age_75 <= 0.00,0.4789468969985156,1702066597700,LIME
376,age_74 <= 0.00,0.365922071749744,1702066597700,LIME
376,age_67 <= 0.00,0.21738008770553674,1702066597700,LIME
376,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.03608887232774414,1702066597700,LIME
376,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.018429268428296983,1702066597700,LIME
376,0.00 < an_pleural_effusion_0.0 <= 1.00,0.01655534606293365,1702066597700,LIME
376,age_54 <= 0.00,-0.010222752014526024,1702066597700,LIME
260,age_84 <= 0.00,0.6915983981731942,1702066597700,LIME
260,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6478805617275474,1702066597700,LIME
260,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.5998387786621736,1702066597700,LIME
260,age_75 <= 0.00,0.44954949963577256,1702066597700,LIME
260,age_74 <= 0.00,0.36260430445569614,1702066597700,LIME
260,age_67 <= 0.00,0.17148230908784434,1702066597700,LIME
260,0.00 < an_pleural_effusion_0.0 <= 1.00,0.009756298392422055,1702066597700,LIME
260,an_pleural_effusion_1.0 <= 0.00,0.001677390265890429,1702066597700,LIME
260,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.0008282597351010323,1702066597700,LIME
260,age_54 <= 0.00,9.843108368733439e-05,1702066597700,LIME
1078,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7170694384330714,1702066597700,LIME
1078,age_84 <= 0.00,0.6754046725184752,1702066597700,LIME
1078,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.5964995995937588,1702066597700,LIME
1078,age_75 <= 0.00,0.4312227704052595,1702066597700,LIME
1078,age_74 <= 0.00,0.3220407023888686,1702066597700,LIME
1078,age_67 <= 0.00,0.22321585814784994,1702066597700,LIME
1078,an_pleural_effusion_0.0 <= 0.00,-0.012747502359856997,1702066597700,LIME
1078,an_pleural_effusion_1.0 <= 0.00,0.004097960216739173,1702066597700,LIME
1078,age_54 <= 0.00,-0.0018823353834574777,1702066597700,LIME
1078,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.0016494533025037648,1702066597700,LIME
388,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7334268014679544,1702066597700,LIME
388,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7032978950525606,1702066597700,LIME
388,age_84 <= 0.00,0.6833730817555131,1702066597700,LIME
388,age_75 <= 0.00,0.413869560004576,1702066597700,LIME
388,age_74 <= 0.00,0.384310980458691,1702066597700,LIME
388,age_67 <= 0.00,0.20854097791303114,1702066597700,LIME
388,an_pleural_effusion_0.0 <= 0.00,-0.014157276355223892,1702066597700,LIME
388,age_54 <= 0.00,0.005048040649323309,1702066597700,LIME
388,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.004221069272011158,1702066597700,LIME
388,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.0026495095572291265,1702066597700,LIME
1185,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7405087628901466,1702066597700,LIME
1185,age_84 <= 0.00,0.6831202457696566,1702066597700,LIME
1185,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.5826871107335372,1702066597700,LIME
1185,age_75 <= 0.00,0.4233980603469731,1702066597700,LIME
1185,age_74 <= 0.00,0.3534751033984611,1702066597700,LIME
1185,age_67 <= 0.00,0.2185849205853594,1702066597700,LIME
1185,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.04086818464436648,1702066597700,LIME
1185,0.00 < an_pleural_effusion_0.0 <= 1.00,0.013397548171876378,1702066597700,LIME
1185,age_54 <= 0.00,-0.005114767594147469,1702066597700,LIME
1185,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.003666234021422408,1702066597700,LIME
701,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7084921513324846,1702066597700,LIME
701,age_84 <= 0.00,0.6868547778533883,1702066597700,LIME
701,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6796056559317223,1702066597700,LIME
701,age_75 <= 0.00,0.42566273870416793,1702066597700,LIME
701,age_74 <= 0.00,0.3655221832193646,1702066597700,LIME
701,age_67 <= 0.00,0.21065723110476428,1702066597700,LIME
701,0.00 < an_pleural_effusion_0.0 <= 1.00,0.013369715739790898,1702066597700,LIME
701,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.009941339922366826,1702066597700,LIME
701,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.004250355905868901,1702066597700,LIME
701,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.0026179137692553247,1702066597700,LIME
136,age_84 <= 0.00,0.7187946649254727,1702066597700,LIME
136,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6743670526207975,1702066597700,LIME
136,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6366943771142669,1702066597700,LIME
136,age_74 <= 0.00,0.4080534545601198,1702066597700,LIME
136,age_75 <= 0.00,0.3935537524933053,1702066597700,LIME
136,age_67 <= 0.00,0.24050837882066523,1702066597700,LIME
136,0.00 < an_pleural_effusion_0.0 <= 1.00,0.014638474721296098,1702066597700,LIME
136,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.004720185452470554,1702066597700,LIME
136,age_54 <= 0.00,0.0023367097759482546,1702066597700,LIME
136,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.0018961600760739026,1702066597700,LIME
715,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7135565164376952,1702066597700,LIME
715,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7116076895317145,1702066597700,LIME
715,age_84 <= 0.00,0.6174873826116949,1702066597700,LIME
715,age_74 <= 0.00,0.43092053793395696,1702066597700,LIME
715,age_75 <= 0.00,0.36704445563067084,1702066597700,LIME
715,age_67 <= 0.00,0.23655640970084577,1702066597700,LIME
715,an_pleural_effusion_0.0 <= 0.00,-0.014984315139856064,1702066597700,LIME
715,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.002780066184795062,1702066597700,LIME
715,age_54 <= 0.00,-0.0013679007125599952,1702066597700,LIME
715,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.00011459227313677514,1702066597700,LIME
1167,age_84 <= 0.00,0.7239764155939803,1702066597700,LIME
1167,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6834744527696731,1702066597700,LIME
1167,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6166627742629001,1702066597700,LIME
1167,age_75 <= 0.00,0.4284274900254298,1702066597700,LIME
1167,age_74 <= 0.00,0.3603271320478577,1702066597700,LIME
1167,age_67 <= 0.00,0.22308307422183124,1702066597700,LIME
1167,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.03482539624901556,1702066597700,LIME
1167,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.029439268183147058,1702066597700,LIME
1167,an_pleural_effusion_0.0 <= 0.00,-0.011681728293154859,1702066597700,LIME
1167,an_pleural_effusion_1.0 > 0.00,-0.00275603883778347,1702066597700,LIME
392,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7537623112925383,1702066597700,LIME
392,age_84 <= 0.00,0.686703156783152,1702066597700,LIME
392,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6464261910847258,1702066597700,LIME
392,age_75 <= 0.00,0.42232053526085817,1702066597700,LIME
392,age_74 <= 0.00,0.4063685750378112,1702066597700,LIME
392,age_67 <= 0.00,0.2800788275485822,1702066597700,LIME
392,0.00 < an_pleural_effusion_0.0 <= 1.00,0.015532446888473297,1702066597700,LIME
392,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,0.002901057147872104,1702066597700,LIME
392,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.002792417622186106,1702066597700,LIME
392,age_54 <= 0.00,-0.0017343057177905657,1702066597700,LIME
282,age_84 <= 0.00,0.7229338248303018,1702066597700,LIME
282,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7140807204116868,1702066597700,LIME
282,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.644237000289435,1702066597700,LIME
282,age_75 <= 0.00,0.4034979533787022,1702066597700,LIME
282,age_74 <= 0.00,0.3321678129938563,1702066597700,LIME
282,age_67 <= 0.00,0.17794660324265443,1702066597700,LIME
282,0.00 < an_pleural_effusion_0.0 <= 1.00,0.00884428583309508,1702066597700,LIME
282,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.003367147167848546,1702066597700,LIME
282,an_pleural_effusion_1.0 <= 0.00,0.002428939482912621,1702066597700,LIME
282,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.0006027520939524876,1702066597700,LIME
840,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7440607743615638,1702066597700,LIME
840,age_84 <= 0.00,0.6718704051093167,1702066597700,LIME
840,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.5858496664965563,1702066597700,LIME
840,age_74 <= 0.00,0.4286914647357781,1702066597700,LIME
840,age_75 <= 0.00,0.42200626667873126,1702066597700,LIME
840,age_67 <= 0.00,0.20186543651364663,1702066597700,LIME
840,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,0.04241809741850164,1702066597700,LIME
840,an_pleural_effusion_0.0 <= 0.00,-0.013697268876351415,1702066597700,LIME
840,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.0071171830760596855,1702066597700,LIME
840,age_54 <= 0.00,0.004965092780981283,1702066597700,LIME
452,age_84 <= 0.00,0.7284728774347815,1702066597700,LIME
452,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7141858989256227,1702066597700,LIME
452,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6927601533138237,1702066597700,LIME
452,age_75 <= 0.00,0.4457128506750527,1702066597700,LIME
452,age_74 <= 0.00,0.4316548208284944,1702066597700,LIME
452,age_67 <= 0.00,0.23801134803057253,1702066597700,LIME
452,0.00 < an_pleural_effusion_0.0 <= 1.00,0.015168255124254643,1702066597700,LIME
452,age_54 <= 0.00,-0.005921161313683908,1702066597700,LIME
452,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.0033097942733158574,1702066597700,LIME
452,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,0.002975936027937793,1702066597700,LIME
356,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7489856695326307,1702066597700,LIME
356,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7424521162088892,1702066597700,LIME
356,age_84 <= 0.00,0.710219509652039,1702066597700,LIME
356,age_74 <= 0.00,0.43455784903273287,1702066597700,LIME
356,age_75 <= 0.00,0.40573024860710605,1702066597700,LIME
356,age_67 <= 0.00,0.24289544805483995,1702066597700,LIME
356,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.05446841534299861,1702066597700,LIME
356,0.00 < an_pleural_effusion_0.0 <= 1.00,0.014472098394987436,1702066597700,LIME
356,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.0026679809259849414,1702066597700,LIME
356,an_pleural_effusion_1.0 <= 0.00,0.0013484846160098363,1702066597700,LIME
1044,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.703704480129386,1702066597700,LIME
1044,age_84 <= 0.00,0.6871117752057402,1702066597700,LIME
1044,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6311721999347433,1702066597700,LIME
1044,age_75 <= 0.00,0.44664006706302545,1702066597700,LIME
1044,age_74 <= 0.00,0.38407738325985796,1702066597700,LIME
1044,age_67 <= 0.00,0.25348646522152396,1702066597700,LIME
1044,pr_firstorder_MeanAbsoluteDeviation_5.5566 <= 0.00,-0.0449835161150339,1702066597700,LIME
1044,an_pleural_effusion_0.0 <= 0.00,-0.014411472151999007,1702066597700,LIME
1044,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.004593038335501754,1702066597700,LIME
1044,age_54 <= 0.00,-0.0016301423030477848,1702066597700,LIME
566,age_84 <= 0.00,0.7171962832122024,1702066597700,LIME
566,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.7048363561541805,1702066597700,LIME
566,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6787516597230445,1702066597700,LIME
566,age_74 <= 0.00,0.41763343088602195,1702066597700,LIME
566,age_75 <= 0.00,0.39468942497348247,1702066597700,LIME
566,age_67 <= 0.00,0.2565174072619141,1702066597700,LIME
566,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,-0.028692603475530792,1702066597700,LIME
566,0.00 < an_pleural_effusion_0.0 <= 1.00,0.014587546558950814,1702066597700,LIME
566,an_pleural_effusion_1.0 <= 0.00,0.0023074729654236122,1702066597700,LIME
566,age_54 <= 0.00,-0.002134436278090931,1702066597700,LIME
249,pr_firstorder_MeanAbsoluteDeviation_5.5755 <= 0.00,0.6983168149534897,1702066597700,LIME
249,age_84 <= 0.00,0.6714930011811514,1702066597700,LIME
249,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.6633372001269137,1702066597700,LIME
249,age_75 <= 0.00,0.4491341322013361,1702066597700,LIME
249,age_74 <= 0.00,0.40500997560512725,1702066597700,LIME
249,age_67 <= 0.00,0.221207413526275,1702066597700,LIME
249,pr_firstorder_MeanAbsoluteDeviation_5.2309 <= 0.00,-0.020385649162697136,1702066597700,LIME
249,age_54 <= 0.00,-0.016375292338666192,1702066597700,LIME
249,an_pleural_effusion_0.0 <= 0.00,-0.013925123970883536,1702066597700,LIME
249,pr_firstorder_MeanAbsoluteDeviation_5.476 <= 0.00,0.00297358431804215,1702066597700,LIME
1101,pr_firstorder_MeanAbsoluteDeviation_6.0265 <= 0.00,0.7595183212687927,1702066597700,LIME
1101,age_84 <= 0.00,0.6908327221242141,1702066597700,LIME
